D48	193.112500	163.760000	0.000000
D49	212.162500	163.760000	0.000000
D50	231.212500	163.760000	0.000000
D51	250.262500	163.760000	0.000000
D52	269.312500	163.760000	0.000000
D53	288.362500	163.760000	0.000000
D54	314.556250	163.760000	0.000000
D55	340.750000	163.760000	0.000000
D56	102.625000	182.810000	0.000000
D57	124.056250	182.810000	0.000000
D58	195.493750	182.810000	0.000000
D59	269.312500	182.810000	0.000000
D60	293.125000	182.810000	0.000000
LED42	79.150000	104.250000	180.000000
LED43	98.200000	104.250000	180.000000
LED44	117.250000	104.250000	180.000000
LED45	136.300000	104.250000	180.000000
LED46	155.350000	104.250000	180.000000
LED47	174.400000	104.250000	180.000000
LED48	193.450000	104.250000	180.000000
LED49	212.500000	104.250000	180.000000
LED50	231.550000	104.250000	180.000000
LED51	250.600000	104.250000	180.000000
LED52	269.650000	104.250000	180.000000
LED53	288.700000	104.250000	180.000000
LED54	307.750000	104.250000	180.000000
LED55	326.800000	104.250000	180.000000
LED56	345.850000	104.250000	180.000000
LED41	83.912500	123.300000	0.000000
LED40	107.725000	123.300000	0.000000
LED39	126.775000	123.300000	0.000000
LED38	145.825000	123.300000	0.000000
LED37	164.875000	123.300000	0.000000
LED36	183.925000	123.300000	0.000000
LED35	202.975000	123.300000	0.000000
LED34	222.025000	123.300000	0.000000
LED33	241.075000	123.300000	0.000000
LED32	260.125000	123.300000	0.000000
LED31	279.175000	123.300000	0.000000
LED30	298.225000	123.300000	0.000000
LED29	317.275000	123.300000	0.000000
LED28	341.087500	123.300000	0.000000
LED15	86.293750	142.350000	180.000000
LED16	112.487500	142.350000	180.000000
LED17	131.537500	142.350000	180.000000
LED18	150.587500	142.350000	180.000000
LED19	169.637500	142.350000	180.000000
LED20	188.687500	142.350000	180.000000
LED21	207.737500	142.350000	180.000000
LED22	226.787500	142.350000	180.000000
LED23	245.837500	142.350000	180.000000
LED24	264.887500	142.350000	180.000000
LED25	283.937500	142.350000	180.000000
LED26	302.987500	142.350000	180.000000
LED27	333.943750	142.350000	180.000000
LED14	91.056250	161.400000	0.000000
LED13	122.012500	161.400000	0.000000
LED12	141.062500	161.400000	0.000000
LED11	160.112500	161.400000	0.000000
LED10	179.162500	161.400000	0.000000
LED9	198.212500	161.400000	0.000000
LED8	217.262500	161.400000	0.000000
LED7	236.312500	161.400000	0.000000
LED6	255.362500	161.400000	0.000000
LED5	274.412500	161.400000	0.000000
LED4	293.462500	161.400000	0.000000
LED3	319.656250	161.400000	0.000000
LED2	345.850000	161.400000	0.000000
LED1	298.225000	180.450000	180.000000
