LED22	227.162500	142.665000	180.000000
LED23	246.212500	142.665000	180.000000
LED24	265.262500	142.665000	180.000000
LED25	284.312500	142.665000	180.000000
LED26	303.362500	142.665000	180.000000
LED27	334.318750	142.665000	180.000000
LED14	91.431250	161.715000	0.000000
LED13	122.387500	161.715000	0.000000
LED12	141.437500	161.715000	0.000000
LED11	160.487500	161.715000	0.000000
LED10	179.537500	161.715000	0.000000
LED9	198.587500	161.715000	0.000000
LED8	217.637500	161.715000	0.000000
LED7	236.687500	161.715000	0.000000
LED6	255.737500	161.715000	0.000000
LED5	274.787500	161.715000	0.000000
LED4	293.837500	161.715000	0.000000
LED3	320.031250	161.715000	0.000000
LED2	346.225000	161.715000	0.000000
LED1	298.600000	180.765000	180.000000
